Unnamed: 0,CustomerID,Age,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,MonthlyIncome,TypeofContact_Self Enquiry,Occupation_Large Business,Occupation_Salaried,Occupation_Small Business,Gender_Male,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Unmarried,Designation_Executive,Designation_Manager,Designation_Senior Manager,Designation_VP,ProductPitched_Deluxe,ProductPitched_King,ProductPitched_Standard,ProductPitched_Super Deluxe,CityTier_2,CityTier_3,PreferredPropertyStar_4.0,PreferredPropertyStar_5.0
2670,202670,0.08461873219041863,-0.5459948348615206,0.07044338794332428,0.25676752339068526,1.4572141331619168,0,0.6891159793370204,1,1.0,-0.5372258343551681,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1873,201873,0.41305183990047156,-1.141436734446313,-1.3208977863630988,-2.7233721295336335,-0.6978704854470907,0,-0.04461390529109929,1,1.0,0.05346529912279673,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
4880,204880,2.383650486160789,1.478507623726774,1.4617845622497474,0.25676752339068526,1.4572141331619168,0,-0.04461390529109929,1,2.0,1.2860702895178877,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
319,200319,-0.5722474832296872,-0.18872969511064502,0.07044338794332428,0.25676752339068526,-0.6978704854470907,1,-0.778343789919219,1,0.0,-0.6832105961567779,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False
1587,201587,-0.13433667294961663,0.1685354446402305,0.07044338794332428,-0.736612360917421,-1.2366416400993427,0,1.4228458639651402,0,2.0,0.3668552343460292,False,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
3651,203651,2.055217378450736,1.5975960036437324,1.4617845622497474,1.2501474076987915,1.9959852878141686,0,-1.5120736745473389,1,2.0,-0.22057627127671633,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
2087,202087,0.7414849476105244,-0.665083214778479,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,0,-1.5120736745473389,1,1.0,-0.5190650505903746,True,False,False,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
772,200772,2.055217378450736,-0.06964131519368652,0.07044338794332428,-0.736612360917421,-0.15909933079483887,0,-0.778343789919219,0,0.0,-1.2154612588018814,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2118,202118,-0.024858970379599003,1.3594192438098154,-1.3208977863630988,-0.736612360917421,1.4572141331619168,0,-1.5120736745473389,1,0.0,-1.2082435114081815,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1162,201162,-0.24381437551963428,0.04944706472327198,-1.3208977863630988,0.25676752339068526,-1.2366416400993427,0,1.4228458639651402,1,1.0,0.4991029930435002,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,True
1926,201926,-0.6817251857997048,-0.3078180750276035,-1.3208977863630988,0.25676752339068526,-1.2366416400993427,0,-0.04461390529109929,1,0.0,0.7903740249634584,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
4189,204189,0.08461873219041863,-1.0223483545293546,1.4617845622497474,0.25676752339068526,0.379671823857413,1,-0.04461390529109929,0,1.0,2.1230961566260014,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3454,203454,2.055217378450736,-1.0223483545293546,0.07044338794332428,-1.7299922452255274,0.379671823857413,0,1.4228458639651402,1,1.0,2.3859618600933334,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
117,200117,-0.13433667294961663,0.1685354446402305,0.07044338794332428,-0.736612360917421,-1.2366416400993427,0,1.4228458639651402,0,0.0,0.3668552343460292,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
3856,203856,-0.6817251857997048,-1.0223483545293546,1.4617845622497474,0.25676752339068526,-0.15909933079483887,0,1.4228458639651402,0,2.0,-0.17144902288733888,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
3952,203952,-0.024858970379599003,-0.42690645494456203,0.07044338794332428,1.2501474076987915,-0.6978704854470907,1,-1.5120736745473389,1,2.0,-0.24805027748499378,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
61,200061,0.08461873219041863,2.312126283145483,-1.3208977863630988,-0.736612360917421,-0.6978704854470907,0,-0.04461390529109929,1,0.0,-1.3402584395445654,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
983,200983,-0.3532920780896519,-0.903259974612396,0.07044338794332428,-0.736612360917421,-0.6978704854470907,0,1.4228458639651402,1,1.0,-0.3435108075307035,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
3914,203914,0.5225295424704892,-1.0223483545293546,1.4617845622497474,0.25676752339068526,-0.6978704854470907,1,0.6891159793370204,0,3.0,0.3512555867531937,True,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
1487,201487,-1.6670245089298634,0.763977344225023,0.07044338794332428,-2.7233721295336335,-0.6978704854470907,1,-0.04461390529109929,0,2.0,-1.217091072729491,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3010,203010,1.179395757890595,2.1930379032285248,1.4617845622497474,-1.7299922452255274,1.4572141331619168,1,0.6891159793370204,1,3.0,0.44531913343238083,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
3953,203953,-0.3532920780896519,-1.0223483545293546,0.07044338794332428,-1.7299922452255274,0.379671823857413,0,-0.04461390529109929,0,2.0,0.20759913056245488,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
4722,204722,-0.7912028883697224,2.312126283145483,1.4617845622497474,0.25676752339068526,1.4572141331619168,0,1.4228458639651402,1,1.0,-0.4587619352688165,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3286,203286,-0.9006805909397401,0.40671220447414747,1.4617845622497474,0.25676752339068526,-0.15909933079483887,1,0.6891159793370204,1,1.0,-0.4585291047077294,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
150,200150,0.3035741373304539,1.9548611433946077,-1.3208977863630988,-0.736612360917421,-0.6978704854470907,0,-0.778343789919219,1,0.0,-0.5954334746269424,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1876,201876,1.6173065681706655,-0.7841715946954375,-1.3208977863630988,0.25676752339068526,-0.15909933079483887,1,-1.5120736745473389,1,0.0,-0.04502202821704526,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
422,200422,-1.9658986369460114,-0.903259974612396,-1.3208977863630988,0.25676752339068526,-0.6978704854470907,0,-0.04461390529109929,1,1.0,-1.3034712108928042,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
4636,204636,0.19409643476043628,0.1685354446402305,1.4617845622497474,0.25676752339068526,-0.6978704854470907,0,1.4228458639651402,0,1.0,-0.41918073988401,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3542,203542,0.41305183990047156,-0.06964131519368652,1.4617845622497474,0.25676752339068526,0.9184429785096649,1,-0.04461390529109929,1,2.0,-0.09671041277838077,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2026,202026,1.726784270740683,-0.42690645494456203,-1.3208977863630988,-0.736612360917421,-0.15909933079483887,0,1.4228458639651402,1,1.0,-1.330013894856733,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
4266,204266,1.2888734604606127,2.4312146630624416,1.4617845622497474,0.25676752339068526,0.9184429785096649,0,0.6891159793370204,0,2.0,1.8672153699912817,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1452,201452,1.3983511630306302,-1.141436734446313,0.07044338794332428,-0.736612360917421,-1.2366416400993427,0,-0.04461390529109929,1,1.0,-0.33396475452613256,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
636,200636,-0.24381437551963428,1.8357727634776495,0.07044338794332428,-0.736612360917421,-0.6978704854470907,1,-0.04461390529109929,0,0.0,-1.4296653750020105,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1880,201880,-0.7912028883697224,-0.903259974612396,-1.3208977863630988,1.2501474076987915,-0.15909933079483887,0,-1.5120736745473389,1,0.0,-0.48227782193861324,True,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
3078,203078,-1.229113698649793,-0.665083214778479,1.4617845622497474,0.25676752339068526,-0.15909933079483887,1,0.6891159793370204,1,1.0,-0.06760659264249366,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True
4394,204394,-0.6817251857997048,0.40671220447414747,1.4617845622497474,1.2501474076987915,-0.15909933079483887,0,1.4228458639651402,1,3.0,-0.5707534351517101,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
664,200664,-0.13433667294961663,0.525800584391106,0.07044338794332428,-0.736612360917421,-1.2366416400993427,1,1.4228458639651402,1,2.0,-0.36702669420050027,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
2307,202307,0.3035741373304539,-0.06964131519368652,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,0,0.6891159793370204,1,1.0,1.2425309745946007,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
440,200440,-0.3532920780896519,1.5975960036437324,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,1,-0.04461390529109929,1,0.0,0.4162153132964937,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True
3763,203763,-0.46276978065966956,0.1685354446402305,1.4617845622497474,0.25676752339068526,-0.6978704854470907,0,-0.04461390529109929,1,2.0,0.03809848209104833,False,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
4861,204861,1.726784270740683,-0.18872969511064502,1.4617845622497474,0.25676752339068526,0.379671823857413,1,0.6891159793370204,1,3.0,0.9223889530998424,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
462,200462,-0.3532920780896519,1.3594192438098154,0.07044338794332428,-1.7299922452255274,-0.6978704854470907,0,-0.04461390529109929,1,0.0,-0.6578320649982843,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
3684,203684,0.3035741373304539,-1.0223483545293546,1.4617845622497474,0.25676752339068526,-0.15909933079483887,1,1.4228458639651402,1,3.0,0.4627814255139131,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1593,201593,1.507828865600648,-0.42690645494456203,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,0,1.4228458639651402,1,1.0,2.5961799170876527,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
3599,203599,0.3035741373304539,-0.665083214778479,1.4617845622497474,1.2501474076987915,-0.6978704854470907,0,0.6891159793370204,0,3.0,-0.3295409738654777,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3421,203421,-0.24381437551963428,2.0739495233115663,1.4617845622497474,1.2501474076987915,-0.15909933079483887,0,-1.5120736745473389,1,1.0,-0.5716847573960585,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3283,203283,0.6320072450405068,-0.5459948348615206,0.07044338794332428,0.25676752339068526,-0.6978704854470907,0,1.4228458639651402,1,2.0,0.15614357656220645,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,True
1055,201055,-0.3532920780896519,0.6448889643080645,0.07044338794332428,-0.736612360917421,-1.2366416400993427,0,0.6891159793370204,1,2.0,2.0593005828881368,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
3650,203650,-1.1196359960797753,-0.18872969511064502,1.4617845622497474,0.25676752339068526,-0.15909933079483887,0,0.6891159793370204,1,3.0,-0.44572342384793906,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
2855,202855,2.383650486160789,-0.18872969511064502,0.07044338794332428,0.25676752339068526,1.9959852878141686,0,1.4228458639651402,0,1.0,2.5961799170876527,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
3814,203814,1.179395757890595,0.6448889643080645,1.4617845622497474,0.25676752339068526,-0.6978704854470907,0,-0.04461390529109929,0,3.0,0.2287867116213807,False,True,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
3407,203407,0.19409643476043628,-0.7841715946954375,0.07044338794332428,0.25676752339068526,0.9184429785096649,0,0.6891159793370204,0,2.0,0.5608030917315809,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,True
2098,202098,-0.024858970379599003,0.763977344225023,0.07044338794332428,0.25676752339068526,0.9184429785096649,0,1.4228458639651402,1,0.0,-0.4256999955944487,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
1338,201338,-0.7912028883697224,-0.06964131519368652,-1.3208977863630988,-0.736612360917421,-0.6978704854470907,0,1.4228458639651402,0,0.0,-1.5104575796992332,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
287,200287,0.08461873219041863,1.5975960036437324,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,0,-0.04461390529109929,0,0.0,-0.5628371960747488,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
4714,204714,-0.9006805909397401,-1.0223483545293546,0.07044338794332428,1.2501474076987915,-0.15909933079483887,0,0.6891159793370204,1,1.0,-0.4396698292596745,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
1160,201160,0.8509626501805421,-0.903259974612396,-1.3208977863630988,0.25676752339068526,-0.6978704854470907,0,0.6891159793370204,1,1.0,-0.5570164320475713,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3855,203855,-1.229113698649793,-0.7841715946954375,0.07044338794332428,0.25676752339068526,1.4572141331619168,0,0.6891159793370204,0,1.0,-0.5348975287442972,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
4233,204233,-0.46276978065966956,-0.06964131519368652,1.4617845622497474,1.2501474076987915,-0.15909933079483887,1,-1.5120736745473389,1,3.0,0.17314020752156453,True,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,True,False
3367,203367,-0.24381437551963428,0.287623824557189,0.07044338794332428,1.2501474076987915,1.4572141331619168,0,1.4228458639651402,0,2.0,0.0013112534392870218,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False
2529,202529,2.1646950810207537,-0.18872969511064502,0.07044338794332428,2.243527292006898,1.4572141331619168,0,-0.778343789919219,0,1.0,0.6462519076505454,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
342,200342,-0.6817251857997048,-0.3078180750276035,-1.3208977863630988,-0.736612360917421,-0.6978704854470907,1,0.6891159793370204,1,1.0,-0.2373400716749873,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False
1117,201117,-0.3532920780896519,-1.141436734446313,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,0,0.6891159793370204,1,0.0,-0.623605972518481,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
1739,201739,-0.13433667294961663,-0.42690645494456203,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,0,1.4228458639651402,1,1.0,-1.1530626684305394,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2949,202949,-1.1196359960797753,-0.3078180750276035,1.4617845622497474,0.25676752339068526,-0.15909933079483887,1,-0.778343789919219,0,1.0,-0.4250015039111874,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4041,204041,-1.8859799140698987,1.5975960036437324,0.07044338794332428,0.25676752339068526,-0.15909933079483887,1,-1.5120736745473389,1,1.0,-0.6541067760208907,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
1767,201767,-0.24381437551963428,0.763977344225023,0.07044338794332428,-0.736612360917421,-1.2366416400993427,0,-1.5120736745473389,1,1.0,-0.03314766960160332,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False
4609,204609,0.08461873219041863,-1.0223483545293546,0.07044338794332428,1.2501474076987915,1.9959852878141686,0,-1.5120736745473389,1,2.0,1.4260014567312331,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
1083,201083,0.3035741373304539,-0.06964131519368652,-1.3208977863630988,-0.736612360917421,0.379671823857413,0,-1.5120736745473389,1,1.0,-1.430596697246359,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
42,200042,-1.229113698649793,1.8357727634776495,-1.3208977863630988,1.2501474076987915,-0.6978704854470907,0,-0.778343789919219,1,1.0,-1.3665682929474072,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
199,200199,0.08461873219041863,2.312126283145483,-1.3208977863630988,-0.736612360917421,0.379671823857413,0,-0.778343789919219,0,1.0,-0.44269662655380676,True,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
812,200812,0.6320072450405068,2.0739495233115663,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,0,0.6891159793370204,0,0.0,0.6187779014422681,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
895,200895,-0.6817251857997048,0.1685354446402305,0.07044338794332428,-0.736612360917421,-0.6978704854470907,1,-0.778343789919219,0,2.0,-0.30951754561198735,True,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
1484,201484,-1.0101582935097577,1.716684383560691,-1.3208977863630988,0.25676752339068526,1.4572141331619168,1,-1.5120736745473389,0,0.0,-1.428268391635488,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
1199,201199,-0.13433667294961663,1.9548611433946077,0.07044338794332428,-0.736612360917421,1.9959852878141686,0,-0.04461390529109929,1,0.0,-0.6555037593874133,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
3178,203178,-1.5575468063598459,-0.06964131519368652,1.4617845622497474,2.243527292006898,-0.15909933079483887,0,-0.778343789919219,1,1.0,-0.4734302606173036,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2602,202602,0.41305183990047156,-0.5459948348615206,1.4617845622497474,1.2501474076987915,-0.6978704854470907,0,-0.778343789919219,1,1.0,1.483277774758659,True,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
4797,204797,-0.3532920780896519,0.04944706472327198,0.07044338794332428,0.25676752339068526,-0.6978704854470907,0,-1.5120736745473389,0,2.0,-0.3965961754585616,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3384,203384,0.3035741373304539,1.716684383560691,1.4617845622497474,0.25676752339068526,-0.6978704854470907,0,-0.04461390529109929,0,3.0,-0.13512745535775178,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
512,200512,-1.1196359960797753,-0.7841715946954375,-1.3208977863630988,0.25676752339068526,-1.2366416400993427,0,-0.778343789919219,0,0.0,-1.4243102720970073,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
4492,204492,0.19409643476043628,-0.7841715946954375,1.4617845622497474,-1.7299922452255274,2.53475644246642,1,-1.5120736745473389,0,1.0,0.34822878945906144,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
40,200040,-0.24381437551963428,-0.665083214778479,0.07044338794332428,-0.736612360917421,-0.6978704854470907,0,0.6891159793370204,0,0.0,-1.4461963448391946,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
3663,203663,-0.7912028883697224,0.04944706472327198,0.07044338794332428,0.25676752339068526,-0.6978704854470907,0,1.4228458639651402,1,2.0,-0.3516598771687519,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1377,201377,1.2888734604606127,-0.903259974612396,-1.3208977863630988,-0.736612360917421,0.379671823857413,0,-0.04461390529109929,1,0.0,2.5608176114697434,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
12,200012,-0.6817251857997048,1.9548611433946077,-1.3208977863630988,-0.736612360917421,-0.6978704854470907,0,-0.04461390529109929,0,1.0,-1.2226790061955815,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2590,202590,-0.6817251857997048,-0.7841715946954375,0.07044338794332428,1.2501474076987915,-0.6978704854470907,0,0.6891159793370204,0,1.0,-0.4107988396848745,True,False,False,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
1782,201782,-0.6817251857997048,-0.903259974612396,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,1,0.6891159793370204,1,1.0,-1.2729704073903945,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2965,202965,-1.0101582935097577,-0.665083214778479,1.4617845622497474,-0.736612360917421,-0.15909933079483887,1,-0.778343789919219,1,3.0,0.037865651529961235,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2047,202047,-0.024858970379599003,0.04944706472327198,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,1,-0.04461390529109929,1,0.0,-1.2527141485758169,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
3605,203605,0.19409643476043628,-0.7841715946954375,0.07044338794332428,1.2501474076987915,0.9184429785096649,1,1.4228458639651402,1,2.0,0.7617358659497455,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2666,202666,0.08461873219041863,0.287623824557189,0.07044338794332428,0.25676752339068526,-0.15909933079483887,1,-0.04461390529109929,0,2.0,1.7929424210044977,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
3627,203627,-0.024858970379599003,-0.665083214778479,1.4617845622497474,-1.7299922452255274,2.53475644246642,0,-1.5120736745473389,1,3.0,0.548928733116139,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
2816,202816,-0.13433667294961663,0.04944706472327198,1.4617845622497474,1.2501474076987915,-0.6978704854470907,0,-0.778343789919219,1,3.0,0.4786139036678357,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False
3838,203838,-0.46276978065966956,-0.42690645494456203,0.07044338794332428,1.2501474076987915,-0.6978704854470907,0,-1.5120736745473389,0,2.0,1.2094690349202328,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
484,200484,-0.6817251857997048,-0.42690645494456203,0.07044338794332428,-1.7299922452255274,0.9184429785096649,0,1.4228458639651402,1,2.0,-0.6291939059845714,True,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
4639,204639,-0.13433667294961663,0.6448889643080645,0.07044338794332428,1.2501474076987915,-0.15909933079483887,1,1.4228458639651402,1,2.0,-0.17261317569277437,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
996,200996,-1.1196359960797753,0.04944706472327198,0.07044338794332428,0.25676752339068526,-0.6978704854470907,1,-0.04461390529109929,1,2.0,-0.5572492626086585,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
538,200538,0.41305183990047156,-1.141436734446313,-1.3208977863630988,0.25676752339068526,-0.6978704854470907,0,-0.778343789919219,1,1.0,2.567336867180182,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False
3897,203897,-0.024858970379599003,0.287623824557189,1.4617845622497474,1.2501474076987915,1.4572141331619168,0,-1.5120736745473389,1,2.0,0.5046909265095906,True,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2414,202414,-1.0101582935097577,-0.3078180750276035,0.07044338794332428,-0.736612360917421,0.379671823857413,1,-0.04461390529109929,0,2.0,-0.34653760482483575,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
207,200207,-0.13433667294961663,1.00215410405894,0.07044338794332428,-0.736612360917421,-0.6978704854470907,0,-0.04461390529109929,1,2.0,-1.3991645714996008,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
4283,204283,-0.5722474832296872,0.04944706472327198,0.07044338794332428,1.2501474076987915,-0.6978704854470907,1,-0.04461390529109929,1,1.0,-0.4254671650333616,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
3745,203745,2.383650486160789,-0.7841715946954375,0.07044338794332428,0.25676752339068526,1.4572141331619168,0,0.6891159793370204,1,1.0,-0.414291298101181,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False
3427,203427,-0.24381437551963428,-0.7841715946954375,1.4617845622497474,0.25676752339068526,-0.15909933079483887,0,1.4228458639651402,1,2.0,0.512839996147639,True,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2683,202683,-0.46276978065966956,-1.0223483545293546,1.4617845622497474,1.2501474076987915,-0.6978704854470907,1,1.4228458639651402,1,1.0,-0.17563997298690662,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
3963,203963,-0.13433667294961663,-0.06964131519368652,0.07044338794332428,-1.7299922452255274,-0.15909933079483887,0,1.4228458639651402,1,2.0,-0.5158054227351552,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4350,204350,-0.3532920780896519,0.1685354446402305,0.07044338794332428,2.243527292006898,-0.6978704854470907,0,1.4228458639651402,0,1.0,-0.25061141365695183,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4637,204637,1.0699180553205774,-0.18872969511064502,1.4617845622497474,0.25676752339068526,2.53475644246642,0,-1.5120736745473389,1,2.0,1.4809494691477878,True,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
2544,202544,0.08461873219041863,-0.3078180750276035,1.4617845622497474,0.25676752339068526,1.4572141331619168,1,-0.778343789919219,1,1.0,-0.5614402127082262,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True
2584,202584,-0.46276978065966956,0.04944706472327198,0.07044338794332428,0.25676752339068526,-0.6978704854470907,0,0.6891159793370204,1,2.0,-0.06620960927597108,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
2461,202461,-1.5575468063598459,0.8830657241419815,1.4617845622497474,-0.736612360917421,-0.15909933079483887,1,-0.04461390529109929,0,1.0,-0.3607402690511487,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4264,204264,0.6320072450405068,-0.7841715946954375,0.07044338794332428,0.25676752339068526,-0.6978704854470907,1,0.6891159793370204,1,2.0,-0.41638677315096484,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
257,200257,0.3035741373304539,-0.903259974612396,-1.3208977863630988,-0.736612360917421,-1.2366416400993427,0,1.4228458639651402,0,0.0,2.5961799170876527,True,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
1403,201403,0.19409643476043628,0.6448889643080645,0.07044338794332428,-0.736612360917421,-1.2366416400993427,0,-1.5120736745473389,1,2.0,1.2057437459428393,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True
